data;estado;municipio;confirmados;obitos;populacao
44008;AL;Olho d'Água Grande;20;2;5123
44008;BA;Itapé;20;2;8761
44008;BA;Itarantim;20;1;19747
44008;BA;Paripiranga;20;0;28989
44008;BA;Planalto;20;0;26265
44008;GO;Paraúna;20;2;10988
44008;MG;Itaguara;20;0;13358
44008;MG;Pirajuba;20;0;6199
44008;MG;Santana do Deserto;20;1;3976
44008;MG;Tapira;20;0;4773
44008;PE;Bodocó;20;1;38146
44008;PE;Itapetim;20;1;13616
44008;PI;Castelo do Piauí;20;0;19716
44008;PI;Regeneração;20;0;17978
44008;PI;São Julião;20;1;6363
44008;PI;Simplício Mendes;20;0;12711
44008;RS;Benjamin Constant do Sul;20;0;1994
44008;RS;Entre-Ijuís;20;0;8475
44008;SC;Arvoredo;20;1;2240
44008;SC;Guabiruba;20;2;23832
44008;SC;Mondaí;20;0;11742
44008;SC;Peritiba;20;1;2787
44008;SC;Romelândia;20;0;4786
44008;SP;Boa Esperança do Sul;20;1;14923
44008;SP;Cedral;20;0;9237
44008;SP;Herculândia;20;0;9526
44008;SP;Ibirarema;20;0;7753
44008;SP;Miguelópolis;20;1;22226
44008;SP;Paranapanema;20;1;20197
44007;PR;Jataizinho;20;1;12588
44007;RN;Tenente Ananias;20;2;10786
44003;PB;Passagem;20;0;2419
44003;PB;Riachão do Poço;20;1;4509
44003;PB;Serra Branca;20;0;13699
44008;AL;Maravilha;19;2;9163
44008;BA;Jaguaripe;19;1;18788
44008;BA;São Félix;19;0;14740
44008;CE;Ibaretama;19;5;13353
44008;CE;Pires Ferreira;19;0;10951
44008;GO;Jussara;19;2;18478
44008;GO;Orizona;19;0;15615
44008;GO;Posse;19;1;36900
44008;GO;São Luiz do Norte;19;0;5167
44008;MG;Águas Vermelhas;19;0;13539
44008;MG;Ipanema;19;0;19861
44008;MG;Japaraíba;19;0;4350
44008;MG;Mesquita;19;0;5605
44008;MG;Munhoz;19;2;6029
44008;MG;Perdões;19;0;21390
44008;MT;General Carneiro;19;2;5540
44008;PE;Saloá;19;4;15843
44008;PE;Tacaratu;19;3;25765
44008;PE;Taquaritinga do Norte;19;4;28775
44008;PI;Cabeceiras do Piauí;19;0;10586
44008;RS;Camargo;19;0;2733
44008;RS;Esperança do Sul;19;1;2926
44008;RS;Jaguari;19;4;10848
44008;SC;Arroio Trinta;19;0;3550
44008;SC;Treze Tílias;19;0;7840
44008;SP;Altinópolis;19;0;16184
44008;SP;Bálsamo;19;0;9068
44008;SP;Cesário Lange;19;2;18148
44008;SP;Itararé;19;1;50503
44008;SP;Nova Granada;19;1;21500
44008;SP;Santo Antônio do Jardim;19;2;5954
44008;SP;Sete Barras;19;1;12832
44007;MS;Brasilândia;19;2;11872
44007;PR;Amaporã;19;0;6257
44007;PR;Matinhos;19;0;34720
44007;PR;Pinhão;19;0;32391
44007;PR;São Pedro do Iguaçu;19;0;5897
44007;PR;Sengés;19;0;19327
44007;RN;Baía Formosa;19;1;9271
44007;RN;Encanto;19;3;5638
44007;RN;Parazinho;19;0;5237
44007;RN;Ruy Barbosa;19;0;3600
44007;TO;Oliveira de Fátima;19;0;1112
44003;PB;Aparecida;19;0;8347
44003;PB;Malta;19;0;5759
44003;PB;Nova Palmeira;19;0;4906
44008;AL;Pindoba;18;1;2908
44008;BA;Caetité;18;0;50975
44008;BA;Euclides da Cunha;18;1;60585
44008;BA;Gongogi;18;2;7128
44008;BA;Ibotirama;18;0;26927
44008;BA;Lapão;18;0;27223
44008;BA;Santanópolis;18;0;8943
44008;MA;Bacurituba;18;0;5644
44008;MG;Catas Altas;18;0;5376
44008;MG;Francisco Sá;18;0;26277
44008;MG;Martins Soares;18;0;8417
44008;MG;Nova Era;18;0;17578
44008;MG;Nova Porteirinha;18;1;7500
44008;MG;Paraopeba;18;0;24540
44008;MG;Piumhi;18;1;34691
44008;MG;Rio Pomba;18;1;17910
44008;MG;Rodeiro;18;1;8109
44008;MG;Santa Vitória;18;0;19742
44008;MT;Nova Olímpia;18;2;20301
44008;MT;Santo Antônio do Leverger;18;0;16628
44008;PA;São João do Araguaia;18;2;13996
44008;PE;Calçado;18;0;11053
44008;PE;Poção;18;2;11302
44008;PE;Quixaba;18;3;6813
44008;PI;Anísio de Abreu;18;0;9880
44008;RS;Água Santa;18;0;3748
44008;RS;Espumoso;18;1;15588
44008;RS;Feliz;18;0;13547
44008;RS;Itacurubi;18;2;3465
44008;RS;Maquiné;18;0;6714
44008;RS;Mato Leitão;18;0;4515
44008;SC;Otacílio Costa;18;0;18744
44008;SC;Piratuba;18;0;3854
44008;SC;São Domingos;18;0;9445
44008;SP;Cândido Rodrigues;18;0;2793
44008;SP;Cerqueira César;18;1;19985
44008;SP;Ituverava;18;0;41824
44008;SP;Palmeira d'Oeste;18;0;9283
44008;SP;Salto Grande;18;0;9331
44008;SP;São Simão;18;0;15322
44008;SP;Ubirajara;18;1;4780
44007;MS;Caarapó;18;0;30174
44007;PR;Bela Vista do Paraíso;18;2;15397
44007;PR;Diamante do Sul;18;0;3439
44007;PR;Guaíra;18;3;33119
44007;PR;Indianópolis;18;0;4457
44007;PR;Serranópolis do Iguaçu;18;0;4495
44007;RN;Florânia;18;0;9116
44007;RN;Passa e Fica;18;1;13277
44007;RN;Pedro Velho;18;0;14806
44007;RN;Várzea;18;1;5500
44003;PB;Congo;18;1;4786
44003;PB;Gurjão;18;1;3428
44003;PB;Itaporanga;18;1;24692
44003;PB;Maturéia;18;0;6569
44003;PB;São Vicente do Seridó;18;0;10775
44008;AL;Feliz Deserto;17;2;4754
44008;BA;Cristópolis;17;0;13910
44008;BA;Nordestina;17;0;13130
44008;BA;Palmas de Monte Alto;17;0;21750
44008;BA;Pindobaçu;17;0;20150
44008;BA;São Domingos;17;0;9058
44008;BA;Tucano;17;1;50687
44008;CE;Abaiara;17;1;11737
44008;ES;Alto Rio Novo;17;2;7836
44008;GO;Aragoiânia;17;0;10308
44008;GO;Itapaci;17;0;22981
44008;MA;Benedito Leite;17;0;5632
44008;MA;São José dos Basílios;17;0;7641
44008;MG;Alto Jequitibá;17;1;8317
44008;MG;Andradas;17;1;41077
44008;MG;Ataléia;17;0;12868
44008;MG;Campina Verde;17;1;19745
44008;MG;Capitão Enéas;17;3;15234
44008;MG;Delta;17;0;10533
44008;MG;Planura;17;2;12133
44008;MT;Araputanga;17;0;16822
44008;MT;Gaúcha do Norte;17;0;7648
44008;MT;São José do Povo;17;1;4063
44008;PE;Flores;17;1;22624
44008;PI;Campo Largo do Piauí;17;2;7279
44008;PI;Canto do Buriti;17;1;21187
44008;PI;Ipiranga do Piauí;17;0;9811
44008;PI;Pio IX;17;1;18425
44008;RS;Floriano Peixoto;17;0;1766
44008;RS;Gramado;17;0;36232
44008;RS;Horizontina;17;1;19329
44008;RS;Rolante;17;0;21349
44008;RS;Santa Vitória do Palmar;17;0;29676
44008;RS;São Luiz Gonzaga;17;1;33468
44008;SC;Nova Trento;17;0;14549
44008;SC;Paial;17;0;1505
44008;SC;Quilombo;17;0;9887
44008;SE;Tomar do Geru;17;1;13536
44008;SP;Adolfo;17;2;3562
44008;SP;Aparecida;17;0;36157
44008;SP;Aspásia;17;0;1822
44008;SP;Cajobi;17;1;10542
44008;SP;Embaúba;17;1;2452
44008;SP;Ipeúna;17;0;7546
44008;SP;Martinópolis;17;1;26461
44008;SP;Nipoã;17;0;5213
44008;SP;Patrocínio Paulista;17;0;14670
44008;SP;Presidente Bernardes;17;0;13106
44008;SP;Rosana;17;0;16643
44008;SP;Santa Cruz da Conceição;17;0;4503
44007;MS;Amambai;17;1;39396
44007;PR;Assaí;17;4;15119
44007;PR;Cruzeiro do Oeste;17;0;20932
44007;PR;Mandaguari;17;2;34400
44007;PR;Mirador;17;1;2213
44007;PR;Nova Fátima;17;0;8153
44007;PR;Santo Inácio;17;0;5438
44007;RN;Galinhos;17;0;2786
44007;RN;Senador Elói de Souza;17;0;6086
44007;TO;Fátima;17;1;3835
44007;TO;Miranorte;17;2;13434
44007;TO;Santa Fé do Araguaia;17;0;7512
44006;RO;Theobroma;17;0;10444
44003;PB;Água Branca;17;2;10234
44003;PB;Pedra Lavrada;17;0;7843
44003;PB;São José da Lagoa Tapada;17;0;7630
44008;BA;Dário Meira;16;1;10710
44008;BA;Glória;16;0;15221
44008;BA;Governador Mangabeira;16;1;20722
44008;BA;Irará;16;0;29034
44008;BA;Laje;16;0;23840
44008;BA;Lamarão;16;0;8307
44008;BA;Manoel Vitorino;16;1;13240
44008;BA;Presidente Dutra;16;0;15142
44008;BA;Quijingue;16;0;27580
44008;BA;Serra Preta;16;0;14878
44008;BA;Serrolândia;16;0;13397
44008;GO;Bonfinópolis;16;1;9706
44008;GO;Edéia;16;1;12372
44008;MG;Andrelândia;16;0;12224
44008;MG;Arapuá;16;0;2834
44008;MG;Carmo do Rio Claro;16;1;21225
44008;MG;Caxambu;16;1;21656
44008;MG;Cruzília;16;0;15417
44008;MG;Ervália;16;0;18895
44008;MG;Itapecerica;16;0;21762
44008;MG;Joanésia;16;0;4573
44008;MG;Monte Azul;16;0;20854
44008;MG;Oliveira;16;0;41687
44008;MG;Santa Cruz de Minas;16;2;8604
44008;MG;Santo Antônio do Jacinto;16;1;11640
44008;MG;Toledo;16;2;6258
44008;MT;Curvelândia;16;1;5219
44008;MT;Itiquira;16;0;13345
44008;MT;Santa Cruz do Xingu;16;0;2564
44008;PI;Angical do Piauí;16;1;6788
44008;PI;Francisco Santos;16;0;9319
44008;PI;Lagoa Alegre;16;0;8542
44008;PI;Manoel Emídio;16;2;5349
44008;PI;São Gonçalo do Piauí;16;1;5015
44008;RS;Capitão;16;0;2757
44008;RS;Mariano Moro;16;0;2031
44008;RS;Rio Pardo;16;0;38275
44008;RS;Taquara;16;0;57466
44008;SE;São Domingos;16;1;11137
44008;SP;Braúna;16;0;5686
44008;SP;Cafelândia;16;1;17767
44008;SP;Casa Branca;16;1;30380
44008;SP;Guarani d'Oeste;16;0;2000
44008;SP;Ibirá;16;1;12393
44008;SP;Neves Paulista;16;0;8930
44007;PR;Agudos do Sul;16;0;9371
44007;PR;Cantagalo;16;1;13317
44007;PR;Rio Negro;16;1;34170
44007;PR;Tomazina;16;0;7918
44007;RN;Cruzeta;16;0;7998
44007;RN;Doutor Severiano;16;1;7076
44007;RN;Tenente Laurentino Cruz;16;0;5952
44007;RN;Umarizal;16;1;10555
44007;TO;Figueirópolis;16;1;5263
44006;RO;Castanheiras;16;0;3052
44006;RO;Novo Horizonte do Oeste;16;1;8538
44003;PB;Junco do Seridó;16;1;7150
44003;PB;São Bentinho;16;0;4529
44003;PB;Uiraúna;16;1;15242
44008;AL;Poço das Trincheiras;15;3;14386
44008;BA;Acajutiba;15;1;15159
44008;BA;Apuarema;15;0;7330
44008;BA;Banzaê;15;0;13229
44008;BA;Barro Preto;15;0;5591
44008;BA;Livramento de Nossa Senhora;15;0;45732
44008;BA;São Felipe;15;0;21074
44008;CE;Nova Olinda;15;0;15565
44008;GO;Aurilândia;15;0;3120
44008;GO;Campinorte;15;0;12626
44008;GO;Jandaia;15;1;6048
44008;GO;Terezópolis de Goiás;15;0;8043
44008;MA;Central do Maranhão;15;1;8673
44008;MA;Feira Nova do Maranhão;15;1;8504
44008;MA;Santa Filomena do Maranhão;15;0;7773
44008;MG;Cajuri;15;0;3987
44008;MG;Inhapim;15;1;24140
44008;MG;Pedra Azul;15;0;24324
44008;MG;Pedrinópolis;15;1;3635
44008;MG;São João do Paraíso;15;0;23618
44008;MG;Urucuia;15;1;16865
44008;PA;Faro;15;0;7194
44008;PE;Santa Maria do Cambucá;15;4;14137
44008;PI;Alagoinha do Piauí;15;0;7651
44008;PI;Caldeirão Grande do Piauí;15;0;5776
44008;PI;São José do Piauí;15;0;6705
44008;RJ;Macuco;15;0;5599
44008;RS;Alpestre;15;0;6258
44008;RS;Caraá;15;0;8270
44008;RS;Júlio de Castilhos;15;0;19293
44008;RS;Santa Cecília do Sul;15;0;1639
44008;RS;Santo Antônio do Palma;15;0;2128
44008;RS;São Domingos do Sul;15;0;3074
44008;RS;São Lourenço do Sul;15;0;43582
44008;RS;Seberi;15;1;10750
44008;SC;Garuva;15;1;18145
44008;SC;Jaborá;15;0;3936
44008;SC;Marema;15;1;1797
44008;SC;Planalto Alegre;15;0;2870
44008;SE;Muribeca;15;1;7625
44008;SE;Santana do São Francisco;15;1;7780
44008;SE;São Francisco;15;1;3724
44008;SP;Boracéia;15;0;4823
44008;SP;Coroados;15;2;6058
44008;SP;Cosmorama;15;1;7307
44008;SP;Ipiguá;15;2;5392
44008;SP;Jambeiro;15;1;6602
44008;SP;Macaubal;15;1;8120
44008;SP;Pereiras;15;1;8668
44008;SP;Rincão;15;1;10799
44008;SP;Taiaçu;15;0;6295
44008;SP;Taiúva;15;0;5566
44008;SP;Taquarituba;15;0;23218
44008;SP;Tarumã;15;0;15000
44008;SP;Vargem;15;1;10537
44007;MS;Batayporã;15;2;11329
44007;PR;Antonina;15;0;18980
44007;PR;Capitão Leônidas Marques;15;0;15780
44007;PR;Moreira Sales;15;1;12121
44007;PR;Paraíso do Norte;15;1;13830
44007;PR;Sertanópolis;15;1;16369
44007;RN;Itaú;15;0;5878
44007;RN;Ouro Branco;15;0;4812
44006;RO;Vale do Paraíso;15;0;6825
44003;PB;Barra de Santa Rosa;15;0;15384
44003;PB;Curral de Cima;15;0;5227
44008;AL;Chã Preta;14;0;7311
44008;AL;Mar Vermelho;14;0;3514
44008;BA;Gentio do Ouro;14;0;11233
44008;BA;Jandaíra;14;1;10709
44008;BA;Miguel Calmon;14;2;26023
44008;BA;Muquém de São Francisco;14;0;11348
44008;BA;Tanquinho;14;1;7918
44008;CE;Ipaumirim;14;1;12463
44008;ES;Ponto Belo;14;1;7863
44008;MG;Caldas;14;0;14480
44008;MG;Conselheiro Pena;14;0;22921
44008;MG;Crucilândia;14;0;5034
44008;MG;Monte Carmelo;14;1;47809
44008;MG;Passa Quatro;14;1;16344
44008;MG;Santa Bárbara do Leste;14;0;8147
44008;MG;Santa Margarida;14;0;16208
44008;MG;São João Nepomuceno;14;1;26361
44008;MG;Serro;14;0;20966
44008;MT;Campinápolis;14;3;15980
44008;MT;São Félix do Araguaia;14;0;11708
44008;PE;Betânia;14;1;12719
44008;PE;Vertente do Lério;14;1;7618
44008;RS;Barra do Ribeiro;14;0;13491
44008;RS;Casca;14;0;9031
44008;RS;Colinas;14;0;2438
44008;RS;Minas do Leão;14;0;8075
44008;RS;Nova Santa Rita;14;1;29300
44008;RS;São José do Herval;14;0;1971
44008;RS;Tunas;14;2;4569
44008;SC;Agronômica;14;2;5448
44008;SC;Caibi;14;1;6148
44008;SC;Jupiá;14;0;2101
44008;SC;Santo Amaro da Imperatriz;14;0;23245
44008;SE;Japoatã;14;1;13434
44008;SP;Cardoso;14;0;12326
44008;SP;Castilho;14;1;21006
44008;SP;Mirante do Paranapanema;14;0;18259
44008;SP;Pontalinda;14;2;4628
44007;MS;Ribas do Rio Pardo;14;0;24615
44007;PR;Contenda;14;1;18584
44007;PR;Itaperuçu;14;1;28634
44007;PR;Jundiaí do Sul;14;0;3292
44007;PR;Leópolis;14;1;3954
44007;PR;Mandaguaçu;14;0;22819
44007;PR;Maria Helena;14;0;5677
44007;PR;Nova Esperança;14;0;27904
44007;PR;Piraí do Sul;14;0;25463
44007;PR;Planaltina do Paraná;14;0;4263
44007;PR;Quatiguá;14;1;7449
44007;PR;Reserva do Iguaçu;14;0;8010
44007;RN;Passagem;14;0;3089
44007;TO;Babaçulândia;14;0;10664
44007;TO;São Sebastião do Tocantins;14;0;4805
44006;RO;Cacaulândia;14;0;6230
44003;PB;Marcação;14;0;8558
44008;AL;Jaramataia;13;0;5770
44008;AL;Jundiá;13;3;4155
44008;BA;Adustina;13;1;17040
44008;BA;Candeal;13;0;8258
44008;BA;Coronel João Sá;13;0;15895
44008;BA;Ituberá;13;1;28602
44008;BA;Salinas da Margarida;13;1;15667
44008;BA;Uauá;13;0;24240
44008;BA;Una;13;0;19002
44008;GO;Carmo do Rio Verde;13;0;10082
44008;MA;Barão de Grajaú;13;0;18820
44008;MG;Barroso;13;0;20810
44008;MG;Canápolis;13;0;12150
44008;MG;Catas Altas da Noruega;13;0;3641
44008;MG;Dom Joaquim;13;0;4195
44008;MG;Entre Folhas;13;0;5370
44008;MG;Florestal;13;0;7461
44008;MG;Itinga;13;1;14990
44008;MG;Manhumirim;13;0;22707
44008;MG;Piranguinho;13;0;8596
44008;MT;São José do Rio Claro;13;1;20664
44008;PE;Lagoa Grande;13;1;25601
44008;PI;Beneditinos;13;3;10467
44008;PI;Bocaina;13;0;4500
44008;PI;Parnaguá;13;0;10791
44008;PI;Passagem Franca do Piauí;13;0;4313
44008;PI;Rio Grande do Piauí;13;1;6432
44008;PI;Sussuapara;13;0;6730
44008;RS;Arroio dos Ratos;13;1;14151
44008;RS;Boa Vista do Sul;13;1;2783
44008;RS;Brochier;13;0;5074
44008;RS;Erebango;13;0;2991
44008;RS;Marcelino Ramos;13;0;4402
44008;RS;Santa Maria do Herval;13;0;6331
44008;RS;São Francisco de Paula;13;0;21710
44008;RS;São Jorge;13;0;2824
44008;RS;Tiradentes do Sul;13;2;5704
44008;RS;Xangri-lá;13;1;16408
44008;SC;Águas Mornas;13;0;6469
44008;SC;Ituporanga;13;1;25086
44008;SC;Maracajá;13;0;7293
44008;SC;Santa Cecília;13;0;16830
44008;SC;Tunápolis;13;0;4543
44008;SE;Nossa Senhora Aparecida;13;0;8796
44008;SE;Nossa Senhora de Lourdes;13;4;6483
44008;SP;Arandu;13;2;6357
44008;SP;Corumbataí;13;0;4055
44008;SP;Floreal;13;1;2917
44008;SP;Gavião Peixoto;13;0;4789
44008;SP;Lupércio;13;0;4584
44008;SP;Motuca;13;0;4758
44008;SP;Santa Ernestina;13;0;5599
44008;SP;Santa Rosa de Viterbo;13;0;26540
44008;SP;Taguaí;13;1;13859
44007;MS;Caracol;13;0;6116
44007;PR;Alto Paraná;13;0;14770
44007;PR;Chopinzinho;13;0;19254
44007;PR;Corumbataí do Sul;13;0;3219
44007;PR;Goioerê;13;1;28884
44007;PR;Santa Isabel do Ivaí;13;1;8562
44007;RN;Coronel Ezequiel;13;0;5506
44007;RN;Januário Cicco;13;0;10181
44007;RN;Olho-d'Água do Borges;13;0;4258
44007;RN;Pilões;13;0;3838
44007;RN;Senador Georgino Avelino;13;2;4440
44007;TO;Marianópolis do Tocantins;13;1;5175
44006;RO;Alvorada D'Oeste;13;1;14411
44006;RO;Presidente Médici;13;0;18986
44003;PB;Riachão;13;0;3588
44003;PB;Santa Cecília;13;0;6558
44008;AL;Belo Monte;12;0;6704
44008;BA;América Dourada;12;0;16094
44008;BA;Aracatu;12;0;13135
44008;BA;Caém;12;0;9213
44008;BA;Canudos;12;0;16668
44008;BA;Itapitanga;12;0;10313
44008;BA;Novo Triunfo;12;0;15440
44008;BA;Pindaí;12;0;16260
44008;BA;Sátiro Dias;12;0;17273
44008;BA;Sítio do Quinto;12;0;9986
44008;CE;Jati;12;1;8111
44008;GO;Adelândia;12;0;2516
44008;GO;Corumbaíba;12;1;9723
44008;GO;Hidrolina;12;0;3564
44008;GO;Iaciara;12;0;13947
44008;MA;Boa Vista do Gurupi;12;2;9287
44008;MG;Antônio Carlos;12;0;11445
44008;MG;Botelhos;12;1;14971
44008;MG;Moeda;12;0;4919
44008;MT;Guiratinga;12;0;15141
44008;PE;Santa Maria da Boa Vista;12;0;41931
44008;PI;Bertolínia;12;0;5501
44008;PI;Bom Princípio do Piauí;12;1;5630
44008;PI;Curralinhos;12;0;4443
44008;PI;Dom Inocêncio;12;0;9556
44008;PI;Joca Marques;12;0;5443
44008;PI;Olho D'Água do Piauí;12;1;2459
44008;RS;Arroio do Sal;12;1;10065
44008;RS;Erval Grande;12;0;4859
44008;RS;Fontoura Xavier;12;0;10304
44008;RS;Harmonia;12;0;4866
44008;RS;Pontão;12;1;3904
44008;RS;Santa Tereza;12;1;1729
44008;RS;São Pedro da Serra;12;0;3801
44008;RS;Tabaí;12;0;4719
44008;RS;Vale Verde;12;1;3497
44008;RS;Vila Flores;12;0;3385
44008;RS;Vila Nova do Sul;12;0;4280
44008;SC;Agrolândia;12;2;10864
44008;SC;Ascurra;12;0;7934
44008;SC;Capinzal;12;0;22848
44008;SC;Porto União;12;0;35398
44008;SC;Salete;12;1;7642
44008;SE;Pinhão;12;3;6576
44008;SE;Telha;12;0;3227
44008;SP;Barra do Turvo;12;1;7659
44008;SP;Brotas;12;0;24403
44008;SP;Dobrada;12;0;8929
44008;SP;Dumont;12;0;9868
44008;SP;Flórida Paulista;12;0;14640
44008;SP;Itaí;12;0;27125
44008;SP;Panorama;12;1;15777
44008;SP;Paraíso;12;1;6454
44008;SP;Pinhalzinho;12;0;15207
44008;SP;Ribeirão Bonito;12;0;13219
44008;SP;Ribeirão Grande;12;0;7673
44008;SP;Roseira;12;1;10712
44008;SP;Santa Lúcia;12;0;8817
44008;SP;Três Fronteiras;12;0;5807
44007;MS;Cassilândia;12;0;21939
44007;PR;Bocaiúva do Sul;12;1;12944
44007;PR;Cafelândia;12;1;18120
44007;PR;Guairaçá;12;1;6581
44007;PR;Guaporema;12;1;2243
44007;PR;Marilena;12;0;7076
44007;PR;Peabiru;12;1;13996
44007;PR;Planalto;12;0;13479
44007;RN;Barcelona;12;0;3998
44007;RN;Jundiá;12;0;3898
44007;RN;Lagoa Nova;12;1;15614
44007;RN;Luís Gomes;12;1;10116
44007;RN;São Bento do Norte;12;0;2747
44007;RN;Severiano Melo;12;0;2440
44007;TO;Bandeirantes do Tocantins;12;0;3553
44007;TO;Luzinópolis;12;0;3108
44006;RO;Chupinguaia;12;0;11182
44003;PB;Amparo;12;0;2238
44003;PB;Serra da Raiz;12;0;3148
44008;BA;Cabaceiras do Paraguaçu;11;0;18807
44008;BA;Inhambupe;11;0;39926
44008;BA;Nilo Peçanha;11;1;13997
44008;BA;Ponto Novo;11;1;14914
44008;BA;Santa Cruz da Vitória;11;1;6315
44008;BA;Santa Luzia;11;0;12597
44008;CE;Antonina do Norte;11;0;7353
44008;CE;Penaforte;11;3;9077
44008;GO;Cumari;11;0;2854
44008;GO;Goianira;11;1;44289
44008;GO;Guarani de Goiás;11;0;3893
44008;GO;Nerópolis;11;1;29850
44008;MG;Açucena;11;1;9470
44008;MG;Ijaci;11;1;6550
44008;MG;Itambacuri;11;3;23211
44008;MG;Januária;11;0;67742
44008;MG;Mercês;11;0;10739
44008;MG;Miradouro;11;1;10754
44008;MG;Patrocínio do Muriaé;11;1;5684
44008;MG;Santo Hipólito;11;0;3087
44008;MG;Simonésia;11;0;19633
44008;MT;Conquista D'Oeste;11;0;4038
44008;MT;Nova Lacerda;11;1;6640
44008;MT;Nova Marilândia;11;0;3278
44008;PE;São João;11;0;22793
44008;PI;Colônia do Piauí;11;0;7656
44008;PI;Morro Cabeça no Tempo;11;0;4532
44008;PI;Nazária;11;2;8570
44008;PI;Nossa Senhora de Nazaré;11;0;4870
44008;PI;Novo Oriente do Piauí;11;0;6565
44008;PI;São João da Fronteira;11;0;6042
44008;RS;Antônio Prado;11;0;13050
44008;RS;Gentil;11;0;1634
44008;RS;Ibiaçá;11;0;4709
44008;RS;Nova Bréscia;11;0;3330
44008;RS;Nova Petrópolis;11;1;21353
44008;RS;Tupanciretã;11;1;23948
44008;SC;Água Doce;11;0;7145
44008;SC;Balneário Gaivota;11;1;10979
44008;SC;Brunópolis;11;0;2420
44008;SC;Dionísio Cerqueira;11;3;15498
44008;SC;Mirim Doce;11;0;2309
44008;SC;Praia Grande;11;0;7319
44008;SC;São João do Itaperiú;11;0;3733
44008;SC;São Joaquim;11;0;26952
44008;SP;Dois Córregos;11;2;27315
44008;SP;Guará;11;1;21220
44008;SP;Itaju;11;0;3835
44008;SP;Manduri;11;0;9846
44008;SP;Nhandeara;11;0;11478
44008;SP;Regente Feijó;11;0;20261
44008;SP;Rubiácea;11;0;3128
44008;SP;Santo Antônio do Pinhal;11;2;6811
44008;SP;São Sebastião da Grama;11;1;12182
44008;SP;Ubarana;11;0;6309
44007;MS;Nova Alvorada do Sul;11;0;21882
44007;PR;General Carneiro;11;0;13710
44007;PR;Japira;11;0;4994
44007;PR;Mariluz;11;0;10345
44007;PR;Palmeira;11;0;33877
44007;PR;Prudentópolis;11;0;52241
44007;PR;Santa Fé;11;1;12037
44007;PR;Santa Inês;11;0;1596
44007;PR;Virmond;11;0;4023
44007;RN;Bento Fernandes;11;2;5497
44007;RN;Paraú;11;0;3768
44007;RN;São Bento do Trairí;11;0;4449
44007;TO;Alvorada;11;0;8412
44007;TO;Dianópolis;11;1;22139
44007;TO;Talismã;11;0;2793
44006;RO;Nova Brasilândia D'Oeste;11;0;20474
44006;RO;Rio Crespo;11;0;3764
44006;RO;Santa Luzia D'Oeste;11;0;6495
44006;RO;São Felipe D'Oeste;11;0;5172
44003;PB;Aguiar;11;0;5640
44003;PB;Imaculada;11;0;11819
44003;PB;Lastro;11;0;2737
44003;PB;Tenório;11;0;3058
44008;AL;Canapi;10;1;17722
44008;BA;Aiquara;10;1;4446
44008;BA;Almadina;10;1;5464
44008;BA;Boquira;10;0;21508
44008;BA;Brejões;10;0;14295
44008;BA;Candiba;10;0;14319
44008;BA;Santa Brígida;10;0;14213
44008;CE;Baixio;10;0;6288
44008;GO;Mara Rosa;10;1;9503
44008;GO;Piranhas;10;0;10385
44008;GO;São Francisco de Goiás;10;0;6264
44008;MA;Sucupira do Norte;10;0;10636
44008;MG;Acaiaca;10;1;3994
44008;MG;Borda da Mata;10;0;19412
44008;MG;Estrela Dalva;10;1;2343
44008;MG;Formoso;10;1;9562
44008;MG;Guiricema;10;0;8392
44008;MG;Ipiaçu;10;1;4221
44008;MG;Jaguaraçu;10;0;3133
44008;MG;Jequitinhonha;10;1;25391
44008;MG;Malacacheta;10;0;18650
44008;MG;Mata Verde;10;0;8586
44008;MG;Pescador;10;0;4252
44008;MG;São Domingos das Dores;10;0;5644
44008;MT;Porto Alegre do Norte;10;0;12517
44008;PE;Belém do São Francisco;10;0;20729
44008;PE;Exu;10;1;31825
44008;PI;Agricolândia;10;0;5139
44008;PI;Guadalupe;10;0;10499
44008;PI;Hugo Napoleão;10;0;3877
44008;PI;Monte Alegre do Piauí;10;0;10613
44008;PI;Murici dos Portelas;10;1;9159
44008;PI;Pavussu;10;1;3677
44008;RJ;São Sebastião do Alto;10;1;9357
44008;RS;Ametista do Sul;10;0;7409
44008;RS;Balneário Pinhal;10;0;14068
44008;RS;Cacique Doble;10;0;5065
44008;RS;Candelária;10;0;31365
44008;RS;Caseiros;10;0;3202
44008;RS;Fazenda Vilanova;10;0;4533
44008;RS;Giruá;10;2;16004
44008;RS;Imigrante;10;0;3120
44008;RS;Itaara;10;1;5499
44008;RS;Maratá;10;0;2691
44008;RS;Ponte Preta;10;0;1547
44008;RS;São Martinho;10;0;5426
44008;RS;Tupandi;10;0;4855
44008;SC;Benedito Novo;10;0;11652
44008;SC;Ibirama;10;0;18950
44008;SC;Nova Itaberaba;10;0;4331
44008;SC;Passos Maia;10;0;4147
44008;SC;Presidente Castello Branco;10;0;1568
44008;SC;São Martinho;10;0;3180
44008;SC;São Miguel da Boa Vista;10;0;1820
44008;SC;Vargem;10;1;2477
44008;SP;Cabrália Paulista;10;0;4264
44008;SP;Espírito Santo do Turvo;10;0;4829
44008;SP;Indiaporã;10;0;3897
44008;SP;Itobi;10;0;7841
44008;SP;Lavrinhas;10;1;7260
44008;SP;Magda;10;0;3119
44008;SP;Osvaldo Cruz;10;0;32879
44008;SP;Palestina;10;0;12957
44008;SP;Populina;10;1;4169
44008;SP;Pratânia;10;0;5261
44008;SP;Queiroz;10;1;3406
